time,temp_air,humidity,dew_point,precip,cloud_cover,cloud_low,cloud_mid,cloud_high,ghi,dhi_direct,dhi,dni,wind_speed,wind_dir,pressure
2021-01-09 21:00:00+00:00,2.3,93,1.2,0.4,94,87,83,1,0.0,0.0,0.0,0.0,5.3,298,987.2
2021-01-09 22:00:00+00:00,2.2,93,1.3,0.4,98,89,97,10,0.0,0.0,0.0,0.0,5.5,293,987.3
2021-01-09 23:00:00+00:00,2.3,92,1.1,0.1,94,89,46,36,0.0,0.0,0.0,0.0,3.4,302,987.0
2021-01-10 00:00:00+00:00,2.6,93,1.5,0.0,95,83,74,82,0.0,0.0,0.0,0.0,1.8,323,987.3
2021-01-10 01:00:00+00:00,2.3,93,1.4,0.0,100,100,80,94,0.0,0.0,0.0,0.0,0.4,270,987.5
2021-01-10 02:00:00+00:00,2.3,95,1.6,0.2,100,100,78,90,0.0,0.0,0.0,0.0,2.3,252,987.6
2021-01-10 03:00:00+00:00,2.1,97,1.6,0.1,100,100,70,75,0.0,0.0,0.0,0.0,1.5,315,987.7
2021-01-10 04:00:00+00:00,2.0,97,1.6,0.3,100,100,84,58,0.0,0.0,0.0,0.0,2.1,301,987.6
2021-01-10 05:00:00+00:00,2.0,97,1.5,0.4,94,22,93,7,0.0,0.0,0.0,0.0,2.6,254,987.7
2021-01-10 06:00:00+00:00,2.2,96,1.6,0.3,77,40,75,15,0.0,0.0,0.0,0.0,1.1,342,987.9
2021-01-10 07:00:00+00:00,2.4,96,1.9,0.4,100,41,95,99,22.0,5.0,17.0,56.5,2.8,310,988.8
2021-01-10 08:00:00+00:00,3.0,91,1.8,1.9,100,1,59,99,31.0,1.0,30.0,4.7,3.2,270,988.6
2021-01-10 09:00:00+00:00,3.5,90,2.0,1.2,100,44,97,98,87.0,4.0,83.0,12.2,3.1,291,988.6
2021-01-10 10:00:00+00:00,3.9,91,2.5,2.6,100,87,100,100,119.0,11.0,108.0,27.2,1.8,349,988.0
2021-01-10 11:00:00+00:00,3.8,95,3.0,0.5,100,100,95,99,113.0,1.0,112.0,2.3,3.2,333,987.3
2021-01-10 12:00:00+00:00,2.8,94,1.9,0.8,100,100,83,99,181.0,23.0,158.0,54.4,1.5,194,987.7
2021-01-10 13:00:00+00:00,2.5,95,1.9,0.7,100,100,84,99,77.0,8.0,69.0,22.1,3.2,153,986.8
2021-01-10 14:00:00+00:00,2.5,95,1.8,1.1,100,89,99,98,47.0,1.0,46.0,3.8,2.5,225,986.9
2021-01-10 15:00:00+00:00,2.7,96,2.0,0.4,100,100,65,98,13.0,0.0,13.0,0.0,5.1,4,985.8
2021-01-10 16:00:00+00:00,2.6,98,2.3,0.1,100,100,86,98,1.0,0.0,1.0,0.0,7.1,330,985.0
2021-01-10 17:00:00+00:00,2.8,98,2.5,0.5,100,100,76,98,0.0,0.0,0.0,0.0,11.2,339,984.1
2021-01-10 18:00:00+00:00,3.0,100,3.0,1.1,100,100,85,99,0.0,0.0,0.0,0.0,10.5,354,983.2
2021-01-10 19:00:00+00:00,2.9,100,2.9,1.1,100,100,90,99,0.0,0.0,0.0,0.0,12.4,350,982.5
2021-01-10 20:00:00+00:00,3.0,100,3.0,1.8,100,100,68,99,0.0,0.0,0.0,0.0,12.3,339,982.2
2021-01-10 21:00:00+00:00,3.5,100,3.5,1.9,100,100,76,98,0.0,0.0,0.0,0.0,6.9,351,981.9
2021-01-10 22:00:00+00:00,3.6,100,3.6,1.3,100,100,88,99,0.0,0.0,0.0,0.0,5.9,14,981.6
2021-01-10 23:00:00+00:00,4.1,100,4.0,1.6,100,100,84,99,0.0,0.0,0.0,0.0,6.2,306,981.5
2021-01-11 00:00:00+00:00,3.3,100,3.3,2.8,100,100,62,95,0.0,0.0,0.0,0.0,8.4,350,982.3
2021-01-11 01:00:00+00:00,3.4,100,3.4,2.2,100,100,87,96,0.0,0.0,0.0,0.0,8.5,306,981.7
2021-01-11 02:00:00+00:00,3.1,99,3.0,3.6,100,100,93,99,0.0,0.0,0.0,0.0,1.5,45,982.0
2021-01-11 03:00:00+00:00,3.7,97,3.2,4.1,100,99,71,100,0.0,0.0,0.0,0.0,1.9,338,981.1
2021-01-11 04:00:00+00:00,3.8,97,3.3,4.6,100,100,81,99,0.0,0.0,0.0,0.0,2.3,309,981.3
2021-01-11 05:00:00+00:00,4.6,95,3.8,3.6,100,100,57,96,0.0,0.0,0.0,0.0,5.6,320,981.1
2021-01-11 06:00:00+00:00,5.1,93,4.1,0.8,100,78,100,96,0.0,0.0,0.0,0.0,0.5,315,980.8
2021-01-11 07:00:00+00:00,5.2,92,4.1,2.9,100,96,100,47,6.0,0.0,6.0,0.0,5.9,223,982.2
2021-01-11 08:00:00+00:00,6.1,91,4.7,1.5,100,100,76,47,28.0,3.0,25.0,14.1,3.5,204,982.9
2021-01-11 09:00:00+00:00,7.2,90,5.6,1.0,85,74,74,25,85.0,41.0,44.0,124.5,4.9,163,983.5
2021-01-11 10:00:00+00:00,8.3,87,6.2,0.4,73,65,44,0,274.0,143.0,131.0,351.6,2.5,135,983.8
2021-01-11 11:00:00+00:00,8.9,83,6.3,0.1,74,72,31,0,264.0,152.0,112.0,345.8,5.6,140,983.4
2021-01-11 12:00:00+00:00,6.9,88,5.1,0.0,100,100,73,0,297.0,148.0,149.0,347.8,1.8,233,984.6
2021-01-11 13:00:00+00:00,6.9,88,5.1,0.3,93,92,67,0,132.0,50.0,82.0,136.7,1.6,333,984.5
2021-01-11 14:00:00+00:00,7.0,86,4.8,0.1,100,100,78,0,96.0,36.0,60.0,136.3,2.3,231,984.9
2021-01-11 15:00:00+00:00,6.7,85,4.3,0.0,100,100,76,4,49.0,21.0,28.0,164.7,2.6,326,985.0
2021-01-11 16:00:00+00:00,5.2,92,4.0,0.0,76,69,61,0,2.0,0.0,2.0,0.0,4.4,351,985.0
2021-01-11 17:00:00+00:00,4.3,90,2.8,0.0,61,59,42,0,0.0,0.0,0.0,0.0,3.6,360,985.4
2021-01-11 18:00:00+00:00,3.3,94,2.4,0.0,70,69,44,0,0.0,0.0,0.0,0.0,4.1,315,985.5
2021-01-11 19:00:00+00:00,2.8,93,1.9,0.0,71,69,44,0,0.0,0.0,0.0,0.0,3.9,304,985.7
2021-01-11 20:00:00+00:00,2.5,93,1.5,0.0,72,68,50,0,0.0,0.0,0.0,0.0,3.6,307,985.8
2021-01-11 21:00:00+00:00,2.5,92,1.2,0.0,66,60,47,0,0.0,0.0,0.0,0.0,2.9,300,985.8
2021-01-11 22:00:00+00:00,2.2,92,1.1,0.0,100,100,57,0,0.0,0.0,0.0,0.0,3.7,281,985.8
2021-01-11 23:00:00+00:00,2.3,91,0.9,0.1,97,96,77,15,0.0,0.0,0.0,0.0,3.6,323,985.6
2021-01-12 00:00:00+00:00,2.5,89,0.9,0.2,100,54,64,0,0.0,0.0,0.0,0.0,4.0,270,985.3
2021-01-12 01:00:00+00:00,2.8,86,0.6,0.0,98,59,97,10,0.0,0.0,0.0,0.0,4.5,284,985.2
2021-01-12 02:00:00+00:00,2.5,89,0.9,0.1,93,64,90,11,0.0,0.0,0.0,0.0,2.7,293,984.8
2021-01-12 03:00:00+00:00,2.1,88,0.2,0.0,80,65,71,1,0.0,0.0,0.0,0.0,3.9,304,984.1
2021-01-12 04:00:00+00:00,2.2,89,0.5,0.1,85,82,48,2,0.0,0.0,0.0,0.0,3.2,270,983.8
2021-01-12 05:00:00+00:00,1.6,90,0.2,0.0,99,99,50,5,0.0,0.0,0.0,0.0,4.3,275,983.6
2021-01-12 06:00:00+00:00,1.5,86,-0.6,0.0,99,99,35,6,0.0,0.0,0.0,0.0,4.7,274,983.1
2021-01-12 07:00:00+00:00,2.8,80,-0.2,0.0,97,96,40,14,17.0,5.0,12.0,55.7,6.1,267,983.2
2021-01-12 08:00:00+00:00,3.3,80,0.2,0.0,97,95,37,15,68.0,15.0,53.0,70.1,6.3,257,983.2
2021-01-12 09:00:00+00:00,4.1,78,0.6,0.0,89,83,53,29,137.0,39.0,98.0,117.8,6.1,242,982.9
2021-01-12 10:00:00+00:00,4.9,75,0.8,0.0,86,51,77,46,197.0,101.0,96.0,247.0,4.8,243,982.2
2021-01-12 11:00:00+00:00,5.9,71,1.1,0.0,69,44,52,46,278.0,130.0,148.0,294.1,3.9,236,981.3
2021-01-12 12:00:00+00:00,5.6,69,0.3,0.0,65,47,29,13,308.0,188.0,120.0,438.9,3.6,276,980.8
2021-01-12 13:00:00+00:00,5.7,67,-0.1,0.0,51,41,23,14,251.0,171.0,80.0,463.8,4.3,312,980.5
2021-01-12 14:00:00+00:00,5.2,64,-1.0,0.0,49,43,26,7,171.0,101.0,70.0,378.0,3.1,306,980.4
2021-01-12 15:00:00+00:00,4.4,65,-1.6,0.0,45,43,18,0,68.0,33.0,35.0,252.5,1.5,225,980.4
2021-01-12 16:00:00+00:00,3.5,70,-1.5,0.0,39,38,11,0,3.0,1.0,2.0,23.1,1.8,169,980.5
2021-01-12 17:00:00+00:00,0.9,83,-1.6,0.0,27,26,8,0,0.0,0.0,0.0,0.0,4.5,209,980.8
2021-01-12 18:00:00+00:00,0.3,83,-2.2,0.0,22,21,8,0,0.0,0.0,0.0,0.0,5.1,225,981.0
2021-01-12 19:00:00+00:00,-0.1,84,-2.5,0.0,17,16,9,0,0.0,0.0,0.0,0.0,5.4,222,981.1
2021-01-12 20:00:00+00:00,0.7,81,-2.2,0.0,14,12,10,0,0.0,0.0,0.0,0.0,4.1,255,981.5
2021-01-12 21:00:00+00:00,0.2,83,-2.5,0.0,20,16,16,0,0.0,0.0,0.0,0.0,3.3,257,981.4
2021-01-12 22:00:00+00:00,-0.2,83,-2.7,0.0,22,17,19,0,0.0,0.0,0.0,0.0,3.3,257,981.4
2021-01-12 23:00:00+00:00,-0.6,84,-3.0,0.0,24,18,22,0,0.0,0.0,0.0,0.0,3.1,249,981.2
2021-01-13 00:00:00+00:00,-0.2,81,-3.0,0.0,34,37,48,0,0.0,0.0,0.0,0.0,3.7,209,980.1
2021-01-13 01:00:00+00:00,-1.4,87,-3.2,0.0,47,38,44,0,0.0,0.0,0.0,0.0,4.3,228,980.2
2021-01-13 02:00:00+00:00,-1.6,88,-3.4,0.0,48,37,39,8,0.0,0.0,0.0,0.0,4.6,219,979.9
2021-01-13 03:00:00+00:00,-1.5,88,-3.2,0.0,57,46,46,11,0.0,0.0,0.0,0.0,4.3,222,979.7
2021-01-13 04:00:00+00:00,-1.4,86,-3.5,0.0,59,49,50,2,0.0,0.0,0.0,0.0,4.4,235,979.8
2021-01-13 05:00:00+00:00,-1.4,86,-3.3,0.0,51,44,41,0,0.0,0.0,0.0,0.0,4.5,241,980.0
2021-01-13 06:00:00+00:00,-1.4,84,-3.7,0.0,61,44,44,24,0.0,0.0,0.0,0.0,5.0,240,980.1
2021-01-13 07:00:00+00:00,0.2,81,-2.7,0.0,37,32,25,1,32.0,16.0,16.0,176.7,3.0,256,980.8
2021-01-13 08:00:00+00:00,2.0,73,-2.3,0.0,22,9,19,0,146.0,94.0,52.0,435.9,3.5,246,981.4
2021-01-13 09:00:00+00:00,3.8,68,-1.6,0.0,20,2,19,0,290.0,217.0,73.0,651.5,4.1,218,981.6
2021-01-13 10:00:00+00:00,5.6,63,-0.8,0.0,27,0,27,0,398.0,326.0,72.0,792.8,5.7,215,981.3
2021-01-13 11:00:00+00:00,7.0,60,-0.3,0.0,30,5,28,0,362.0,257.0,105.0,578.0,6.2,234,980.3
2021-01-13 12:00:00+00:00,6.5,55,-1.9,0.0,93,14,82,0,343.0,238.0,105.0,551.9,8.0,297,980.9
2021-01-13 13:00:00+00:00,6.6,53,-2.3,0.0,77,16,75,0,199.0,71.0,128.0,191.0,7.4,321,981.1
2021-01-13 14:00:00+00:00,6.2,54,-2.3,0.0,95,56,94,0,172.0,80.0,92.0,295.9,7.2,333,981.3
2021-01-13 15:00:00+00:00,4.2,74,0.1,0.0,97,40,96,1,44.0,12.0,32.0,89.6,5.6,315,981.7
2021-01-13 16:00:00+00:00,4.8,58,-2.7,0.0,97,36,96,1,3.0,1.0,2.0,22.2,4.3,312,982.4
2021-01-13 17:00:00+00:00,4.3,62,-2.5,0.0,89,12,88,0,0.0,0.0,0.0,0.0,2.2,99,982.7
2021-01-13 18:00:00+00:00,3.5,65,-2.3,0.0,90,10,89,17,0.0,0.0,0.0,0.0,1.5,135,983.2
2021-01-13 19:00:00+00:00,3.0,68,-2.3,0.0,92,0,92,53,0.0,0.0,0.0,0.0,1.8,127,983.5
2021-01-13 20:00:00+00:00,2.4,71,-2.4,0.0,95,0,95,4,0.0,0.0,0.0,0.0,1.8,127,984.1
2021-01-13 21:00:00+00:00,1.8,73,-2.6,0.0,98,0,98,0,0.0,0.0,0.0,0.0,0.4,180,984.5
2021-01-13 22:00:00+00:00,0.1,84,-2.3,0.0,98,3,98,0,0.0,0.0,0.0,0.0,4.1,218,984.7
2021-01-13 23:00:00+00:00,-0.8,83,-3.2,0.0,72,3,72,0,0.0,0.0,0.0,0.0,5.6,230,984.7
2021-01-14 00:00:00+00:00,-0.2,61,-6.8,0.0,1,0,9,0,0.0,0.0,0.0,0.0,6.9,279,984.2
2021-01-14 01:00:00+00:00,-1.9,67,-7.2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.6,257,984.1
2021-01-14 02:00:00+00:00,-1.5,64,-7.4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.2,249,983.9
2021-01-14 03:00:00+00:00,-0.2,57,-7.6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,253,983.6
2021-01-14 04:00:00+00:00,-0.9,60,-7.8,0.0,1,0,1,0,0.0,0.0,0.0,0.0,4.7,261,983.3
2021-01-14 05:00:00+00:00,-1.2,60,-8.1,0.0,3,3,0,0,0.0,0.0,0.0,0.0,1.3,236,983.1
2021-01-14 06:00:00+00:00,-1.4,60,-8.1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,333,982.8
2021-01-14 07:00:00+00:00,-1.4,68,-6.6,0.0,55,0,0,55,47.0,29.0,18.0,317.4,3.0,14,982.5
2021-01-14 08:00:00+00:00,0.4,58,-6.8,0.0,46,1,39,33,176.0,116.0,60.0,533.8,6.6,61,981.8
2021-01-14 09:00:00+00:00,1.3,56,-6.6,0.0,100,0,100,33,299.0,215.0,84.0,641.6,6.0,65,980.8
2021-01-14 10:00:00+00:00,0.8,59,-6.2,0.0,98,0,98,10,129.0,16.0,113.0,38.7,6.2,10,980.1
2021-01-14 11:00:00+00:00,1.1,59,-6.1,0.0,79,0,79,0,131.0,14.0,117.0,31.3,8.3,18,978.8
2021-01-14 12:00:00+00:00,1.2,58,-6.2,0.0,99,0,98,1,194.0,67.0,127.0,154.3,6.0,343,979.7
2021-01-14 13:00:00+00:00,0.9,62,-5.6,0.2,100,7,100,0,117.0,10.0,107.0,26.7,6.1,332,979.8
2021-01-14 14:00:00+00:00,-0.1,69,-5.2,0.2,100,2,100,0,59.0,1.0,58.0,3.7,6.4,297,980.4
2021-01-14 15:00:00+00:00,-1.4,77,-4.8,0.3,100,7,100,0,26.0,0.0,26.0,0.0,7.2,276,980.6
2021-01-14 16:00:00+00:00,-2.5,84,-4.9,0.5,100,22,100,1,1.0,0.0,1.0,0.0,7.9,286,980.9
2021-01-14 17:00:00+00:00,-2.6,85,-4.7,0.7,100,1,100,0,0.0,0.0,0.0,0.0,7.4,247,981.0
2021-01-14 18:00:00+00:00,-2.1,86,-4.2,0.4,100,0,100,1,0.0,0.0,0.0,0.0,6.1,230,981.4
2021-01-14 19:00:00+00:00,-1.9,86,-4.0,0.3,100,0,100,0,0.0,0.0,0.0,0.0,8.3,236,981.8
2021-01-14 20:00:00+00:00,-1.8,83,-4.3,0.2,99,8,99,0,0.0,0.0,0.0,0.0,9.2,228,982.6
2021-01-14 21:00:00+00:00,-1.6,79,-4.8,0.2,96,0,96,0,0.0,0.0,0.0,0.0,9.7,222,983.2
2021-01-14 22:00:00+00:00,-1.6,76,-5.3,0.1,11,1,10,0,0.0,0.0,0.0,0.0,9.7,225,983.5
2021-01-14 23:00:00+00:00,-3.0,77,-6.5,0.0,2,2,0,0,0.0,0.0,0.0,0.0,6.6,241,983.8
2021-01-15 00:00:00+00:00,-5.4,81,-8.2,0.0,9,1,0,0,0.0,0.0,0.0,0.0,7.4,247,984.3
2021-01-15 01:00:00+00:00,-4.2,71,-8.6,0.0,2,2,1,0,0.0,0.0,0.0,0.0,5.8,248,985.2
2021-01-15 02:00:00+00:00,-4.8,73,-8.9,0.0,3,2,2,0,0.0,0.0,0.0,0.0,4.8,257,985.4
2021-01-15 03:00:00+00:00,-4.8,72,-8.9,0.0,5,5,3,0,0.0,0.0,0.0,0.0,4.8,257,985.5
2021-01-15 04:00:00+00:00,-4.5,72,-8.9,0.0,14,14,3,0,0.0,0.0,0.0,0.0,4.6,252,985.6
2021-01-15 05:00:00+00:00,-4.6,72,-8.8,0.0,10,10,2,0,0.0,0.0,0.0,0.0,4.3,246,985.7
2021-01-15 06:00:00+00:00,-4.6,72,-8.8,0.0,5,4,2,0,0.0,0.0,0.0,0.0,5.5,247,986.5
2021-01-15 07:00:00+00:00,-3.0,71,-7.7,0.0,11,3,1,8,46.0,28.0,18.0,303.6,7.5,253,987.3
2021-01-15 08:00:00+00:00,-0.8,61,-7.3,0.0,66,2,1,65,187.0,138.0,49.0,629.9,7.5,253,987.8
2021-01-15 09:00:00+00:00,0.4,57,-7.1,0.0,6,1,0,6,317.0,238.0,79.0,705.7,7.9,246,987.8
2021-01-15 10:00:00+00:00,1.4,55,-6.7,0.0,5,1,0,4,421.0,348.0,73.0,836.3,6.1,225,987.5
2021-01-15 11:00:00+00:00,1.9,54,-6.4,0.0,14,14,0,2,460.0,385.0,75.0,855.1,4.8,207,986.5
2021-01-15 12:00:00+00:00,1.2,56,-6.7,0.0,12,64,0,0,447.0,372.0,75.0,850.6,5.7,215,986.9
2021-01-15 13:00:00+00:00,1.7,54,-6.6,0.0,1,1,0,0,348.0,269.0,79.0,711.1,5.6,220,986.2
2021-01-15 14:00:00+00:00,1.5,54,-6.8,0.0,1,0,1,0,234.0,183.0,51.0,660.4,7.5,235,985.8
2021-01-15 15:00:00+00:00,-0.4,68,-5.6,0.0,36,0,33,17,107.0,71.0,36.0,504.6,5.1,231,985.6
2021-01-15 16:00:00+00:00,-1.7,66,-7.2,0.0,60,0,59,17,6.0,2.0,4.0,41.3,6.2,249,985.5
2021-01-15 17:00:00+00:00,-2.1,68,-7.2,0.0,55,0,54,11,0.0,0.0,0.0,0.0,5.4,274,985.4
2021-01-15 18:00:00+00:00,-3.5,74,-7.4,0.0,58,3,57,6,0.0,0.0,0.0,0.0,5.4,274,985.5
2021-01-15 19:00:00+00:00,-4.0,77,-7.4,0.0,59,4,58,0,0.0,0.0,0.0,0.0,5.5,293,985.6
2021-01-15 20:00:00+00:00,-4.2,78,-7.4,0.0,50,4,50,0,0.0,0.0,0.0,0.0,5.4,290,985.9
2021-01-15 21:00:00+00:00,-4.5,79,-7.6,0.0,55,3,35,45,0.0,0.0,0.0,0.0,5.5,281,986.0
2021-01-15 22:00:00+00:00,-4.0,76,-7.6,0.0,97,3,95,94,0.0,0.0,0.0,0.0,4.3,275,986.0
2021-01-15 23:00:00+00:00,-3.4,73,-7.5,0.0,97,3,95,62,0.0,0.0,0.0,0.0,4.5,256,985.9
2021-01-16 00:00:00+00:00,-4.9,81,-7.7,0.0,97,1,77,77,0.0,0.0,0.0,0.0,9.5,241,985.4
2021-01-16 01:00:00+00:00,-2.0,68,-7.1,0.0,95,19,87,84,0.0,0.0,0.0,0.0,5.4,233,985.7
2021-01-16 02:00:00+00:00,-1.6,66,-7.1,0.0,98,14,97,89,0.0,0.0,0.0,0.0,5.6,230,985.6
2021-01-16 03:00:00+00:00,-1.5,67,-6.9,0.0,99,56,96,96,0.0,0.0,0.0,0.0,5.4,233,985.5
2021-01-16 04:00:00+00:00,-1.0,66,-6.6,0.0,96,63,75,87,0.0,0.0,0.0,0.0,3.9,236,985.6
2021-01-16 05:00:00+00:00,-1.5,73,-5.7,0.0,80,76,70,0,0.0,0.0,0.0,0.0,4.1,285,986.0
2021-01-16 06:00:00+00:00,-2.0,68,-7.2,0.0,27,23,9,0,0.0,0.0,0.0,0.0,5.4,323,986.3
2021-01-16 07:00:00+00:00,-1.5,57,-8.9,0.0,68,68,3,0,38.0,22.0,16.0,236.2,3.7,281,987.1
2021-01-16 08:00:00+00:00,-0.9,51,-9.8,0.0,71,70,5,1,130.0,68.0,62.0,307.7,7.0,325,987.4
2021-01-16 09:00:00+00:00,-0.4,46,-10.5,0.0,78,76,28,6,193.0,71.0,122.0,209.1,8.6,338,987.4
2021-01-16 10:00:00+00:00,-0.2,44,-10.9,0.0,93,85,52,62,190.0,47.0,143.0,112.2,9.4,337,987.0
2021-01-16 11:00:00+00:00,-0.1,43,-11.1,0.0,81,72,59,29,216.0,80.0,136.0,176.5,10.5,333,986.2
2021-01-16 12:00:00+00:00,-0.1,45,-10.6,0.0,61,37,25,0,217.0,73.0,144.0,165.7,9.7,333,985.9
2021-01-16 13:00:00+00:00,0.4,41,-11.4,0.0,36,33,12,0,309.0,222.0,87.0,581.7,10.0,322,985.5
2021-01-16 14:00:00+00:00,0.1,41,-11.8,0.0,37,36,11,0,241.0,169.0,72.0,602.3,8.9,317,985.5
2021-01-16 15:00:00+00:00,-1.3,49,-10.8,0.0,21,20,10,0,102.0,61.0,41.0,423.0,5.2,282,985.7
2021-01-16 16:00:00+00:00,-3.3,55,-11.1,0.0,0,0,0,0,7.0,2.0,5.0,39.8,5.8,274,986.0
2021-01-16 17:00:00+00:00,-4.6,62,-10.7,0.0,4,4,1,0,0.0,0.0,0.0,0.0,6.5,270,986.6
2021-01-16 18:00:00+00:00,-3.9,56,-11.4,0.0,7,7,2,0,0.0,0.0,0.0,0.0,4.6,252,987.2
2021-01-16 19:00:00+00:00,-4.8,62,-11.1,0.0,9,9,0,0,0.0,0.0,0.0,0.0,5.4,250,987.5
2021-01-16 20:00:00+00:00,-4.7,59,-11.4,0.0,23,23,1,0,0.0,0.0,0.0,0.0,4.7,238,987.9
2021-01-16 21:00:00+00:00,-4.7,60,-11.2,0.0,22,22,1,0,0.0,0.0,0.0,0.0,5.6,230,987.9
2021-01-16 22:00:00+00:00,-4.9,61,-11.2,0.0,8,8,0,0,0.0,0.0,0.0,0.0,6.4,232,987.8
2021-01-16 23:00:00+00:00,-5.2,62,-11.3,0.0,1,1,0,0,0.0,0.0,0.0,0.0,5.6,230,987.7
2021-01-17 00:00:00+00:00,-5.8,60,-12.2,0.0,5,0,0,6,0.0,0.0,0.0,0.0,8.0,234,987.3
2021-01-17 01:00:00+00:00,-4.5,54,-12.4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.6,225,987.3
2021-01-17 02:00:00+00:00,-4.7,54,-12.6,0.0,43,0,27,23,0.0,0.0,0.0,0.0,6.1,225,987.3
2021-01-17 03:00:00+00:00,-4.5,54,-12.4,0.0,63,32,30,46,0.0,0.0,0.0,0.0,5.9,223,987.1
2021-01-17 04:00:00+00:00,-4.3,54,-12.2,0.0,33,0,31,3,0.0,0.0,0.0,0.0,5.1,225,986.8
2021-01-17 05:00:00+00:00,-4.4,55,-12.1,0.0,46,0,46,19,0.0,0.0,0.0,0.0,4.8,222,986.7
2021-01-17 06:00:00+00:00,-5.0,60,-11.6,0.0,17,2,16,0,0.0,0.0,0.0,0.0,4.4,215,986.5
2021-01-17 07:00:00+00:00,-3.4,57,-10.6,0.0,1,0,0,0,47.0,27.0,20.0,286.8,5.0,210,987.0
2021-01-17 08:00:00+00:00,-1.7,50,-10.6,0.0,1,0,1,0,197.0,147.0,50.0,659.2,4.6,198,987.7
2021-01-17 09:00:00+00:00,-0.2,47,-10.3,0.0,73,8,72,0,335.0,272.0,63.0,795.5,3.4,252,987.6
2021-01-17 10:00:00+00:00,0.6,39,-11.9,0.0,92,37,90,2,373.0,241.0,132.0,571.9,4.2,301,987.0
2021-01-17 11:00:00+00:00,1.0,40,-11.2,0.0,87,3,87,0,419.0,286.0,133.0,626.9,4.9,287,986.2
2021-01-17 12:00:00+00:00,1.2,40,-10.9,0.0,88,22,59,0,421.0,308.0,113.0,694.0,6.8,245,985.5
2021-01-17 13:00:00+00:00,1.2,43,-10.1,0.0,82,0,82,0,356.0,258.0,98.0,669.9,8.2,229,985.1
2021-01-17 14:00:00+00:00,0.6,44,-10.2,0.0,36,0,36,0,222.0,123.0,99.0,432.9,8.2,232,985.0
2021-01-17 15:00:00+00:00,-0.9,57,-8.3,0.0,67,1,67,0,96.0,51.0,45.0,345.2,4.2,250,984.8
2021-01-17 16:00:00+00:00,-0.9,47,-10.8,0.0,87,2,87,0,5.0,1.0,4.0,19.2,3.1,249,985.4
2021-01-17 17:00:00+00:00,-1.1,49,-10.4,0.0,97,9,97,0,0.0,0.0,0.0,0.0,2.3,108,986.1
2021-01-17 18:00:00+00:00,-1.5,54,-9.6,0.2,96,5,96,0,0.0,0.0,0.0,0.0,1.3,124,986.6
2021-01-17 19:00:00+00:00,-2.5,67,-7.7,0.6,100,0,100,0,0.0,0.0,0.0,0.0,2.8,220,986.7
2021-01-17 20:00:00+00:00,-2.8,70,-7.6,0.3,100,9,100,0,0.0,0.0,0.0,0.0,3.1,234,987.4
2021-01-17 21:00:00+00:00,-3.0,70,-7.7,0.2,100,43,100,0,0.0,0.0,0.0,0.0,3.3,193,987.7
2021-01-17 22:00:00+00:00,-2.2,63,-8.4,0.1,97,48,97,0,0.0,0.0,0.0,0.0,4.3,175,988.3
2021-01-17 23:00:00+00:00,-2.5,66,-7.8,0.1,92,26,91,0,0.0,0.0,0.0,0.0,4.0,170,988.8
2021-01-18 00:00:00+00:00,-2.5,65,-8.2,0.0,56,59,27,0,0.0,0.0,0.0,0.0,2.8,140,989.5
2021-01-18 01:00:00+00:00,-2.5,67,-7.7,0.0,84,83,37,0,0.0,0.0,0.0,0.0,3.8,131,990.2
2021-01-18 02:00:00+00:00,-2.5,63,-8.5,0.0,62,59,55,0,0.0,0.0,0.0,0.0,5.6,135,990.7
2021-01-18 03:00:00+00:00,-3.0,65,-8.6,0.0,48,48,9,0,0.0,0.0,0.0,0.0,3.6,143,990.6
2021-01-18 04:00:00+00:00,-3.3,66,-8.9,0.0,52,52,1,0,0.0,0.0,0.0,0.0,4.0,175,990.7
2021-01-18 05:00:00+00:00,-3.5,66,-8.9,0.0,51,51,1,0,0.0,0.0,0.0,0.0,4.0,190,991.4
2021-01-18 06:00:00+00:00,-3.9,72,-8.2,0.0,53,53,2,0,0.0,0.0,0.0,0.0,3.0,194,991.9
2021-01-18 07:00:00+00:00,-3.1,68,-8.2,0.0,45,45,5,0,38.0,20.0,18.0,210.1,3.7,209,992.5
2021-01-18 08:00:00+00:00,-2.2,61,-8.7,0.0,62,62,2,0,167.0,104.0,63.0,462.0,3.6,225,992.8
2021-01-18 09:00:00+00:00,-1.4,55,-9.1,0.0,77,77,0,0,313.0,235.0,78.0,682.4,4.6,219,992.6
2021-01-18 10:00:00+00:00,-0.6,52,-9.2,0.0,77,77,0,0,401.0,305.0,96.0,718.9,5.7,215,992.2
2021-01-18 11:00:00+00:00,-0.1,50,-9.4,0.0,45,45,0,0,442.0,370.0,72.0,805.5,6.9,219,991.5
2021-01-18 12:00:00+00:00,0.1,50,-9.1,0.0,0,47,0,0,467.0,397.0,70.0,887.8,7.2,217,992.2
2021-01-18 13:00:00+00:00,0.6,47,-9.6,0.0,19,19,0,0,395.0,331.0,64.0,851.6,6.8,212,991.8
2021-01-18 14:00:00+00:00,0.7,44,-10.1,0.0,13,13,0,0,272.0,218.0,54.0,757.6,5.7,215,991.9
